ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Education,Marital_Status,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,NumAcceptedCmp
5796,1963.0,77437.0,0.0,0.0,1.385424e+18,70.0,560.0,21.0,442.0,29.0,44.0,29.0,1.0,4.0,5.0,13.0,1.0,Graduation,Married,0,0,1,0,0,0,0,1
10556,1959.0,54984.0,0.0,1.0,1.4008896e+18,51.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,Graduation,Married,0,0,0,1,0,0,0,1
1064,1971.0,42403.0,1.0,0.0,1.38672e+18,18.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,PhD,Married,0,0,0,0,0,0,0,0
48,1964.0,55761.0,0.0,1.0,1.3982976e+18,97.0,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,6.0,Graduation,Together,0,1,0,0,0,0,0,1
7610,1983.0,37292.0,1.0,0.0,1.3662432e+18,32.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,Graduation,Together,0,0,0,0,0,0,0,0
263,1945.0,45576.0,0.0,0.0,1.4012352e+18,9.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,PhD,Single,0,0,0,0,0,0,1,0
10814,1947.0,70321.0,0.0,0.0,1.3582944e+18,6.0,303.0,23.0,187.4,82.0,26.0,37.0,1.0,6.0,5.0,13.0,4.0,Graduation,Together,0,0,0,0,0,0,1,0
9710,1969.0,58086.0,0.0,1.0,1.35864e+18,80.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,PhD,Divorced,0,0,0,0,0,0,0,0
9292,1952.0,81795.0,0.0,0.0,1.3512096e+18,74.0,324.0,15.6,145.2,27.0,9.2,88.0,1.0,4.0,1.4,7.0,2.0,Graduation,Married,0,0,0,0,0,0,0,0
10250,1947.0,28389.0,0.0,0.0,1.3533696e+18,49.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,Basic,Together,0,0,0,0,0,0,0,0
7881,1946.0,66835.0,0.0,0.0,1.3803264e+18,21.0,620.0,26.0,195.0,34.0,17.0,44.0,1.0,6.0,4.0,13.0,2.0,Master,Married,0,0,0,0,0,0,0,0
5847,1969.0,69901.0,0.0,1.0,1.3697856e+18,95.0,312.0,21.0,206.0,102.0,11.2,63.4,3.0,7.0,3.0,10.0,5.0,Graduation,Divorced,0,0,0,0,0,0,0,0
737,1949.0,80360.0,0.0,0.0,1.3622688e+18,56.0,479.6,20.4,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5.0,2.0,PhD,Married,0,1,1,1,0,0,0,3
3571,1961.0,63342.0,0.0,1.0,1.3503456e+18,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,PhD,Together,0,1,0,0,0,0,1,1
7807,1974.0,44989.0,0.0,1.0,1.347408e+18,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
3878,1980.0,31859.0,1.0,0.0,1.3934592e+18,3.0,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,7.0,2n Cycle,Single,0,0,0,0,0,0,0,0
5092,1949.0,51569.0,0.0,1.0,1.3606272e+18,39.0,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,8.0,PhD,Widow,0,1,0,0,0,0,1,1
2154,1971.0,30372.0,1.0,1.0,1.3563936e+18,33.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,Graduation,Widow,0,0,0,0,0,0,0,0
5394,1979.0,16014.0,1.0,1.0,1.3634784e+18,42.0,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4.0,3.0,Basic,Single,0,0,0,0,0,0,0,0
3798,1968.0,41120.0,1.0,1.0,1.383696e+18,80.0,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
3524,1971.0,39763.0,1.0,0.0,1.3755744e+18,9.0,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2.0,9.0,Master,Single,0,0,0,0,0,0,1,0
5247,1955.0,38725.0,1.0,1.0,1.39968e+18,52.0,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,PhD,Married,0,0,0,0,0,0,0,0
5883,1972.0,77981.0,1.0,0.0,1.3695264e+18,78.0,138.0,3.2,204.0,16.0,15.4,60.0,3.0,7.0,4.0,7.0,5.0,Graduation,Married,0,0,0,0,0,0,0,0
2118,1964.0,62905.0,0.0,1.0,1.3787712e+18,68.0,166.0,75.0,96.0,119.0,11.0,59.0,3.0,7.0,2.0,8.0,4.0,2n Cycle,Married,0,0,0,0,0,0,0,0
8812,1979.0,13533.0,1.0,0.0,1.3628736e+18,45.0,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3.0,7.0,2n Cycle,Divorced,0,0,0,0,0,0,0,0
6616,1975.0,59481.0,0.0,1.0,1.3824864e+18,47.0,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8.0,2.0,Graduation,Together,0,0,0,0,0,0,0,0
2797,1977.0,72117.0,0.0,1.0,1.3769568e+18,34.0,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9.0,5.0,Graduation,Married,0,0,0,0,0,0,0,0
4328,1986.0,21955.0,1.0,0.0,1.378512e+18,81.0,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,6.0,2n Cycle,Married,0,0,0,0,0,0,0,0
9167,1956.0,67131.0,0.0,1.0,1.364256e+18,72.0,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
10560,1980.0,36802.0,1.0,0.0,1.4028768e+18,23.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,PhD,Single,0,0,0,0,0,0,0,0
2631,1982.0,71853.0,0.0,0.0,1.3679712e+18,29.0,358.0,7.8,413.0,6.8,6.0,32.0,1.0,2.0,8.0,6.0,1.0,Graduation,Together,0,0,0,0,0,0,0,0
8312,1961.0,28249.0,0.0,0.0,1.4027904e+18,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,Basic,Married,0,0,0,0,0,0,0,0
5534,1975.0,47808.0,0.0,1.0,1.3822272e+18,30.0,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3.0,7.0,Master,Married,1,0,0,0,0,0,0,1
5093,1974.0,25509.0,1.0,0.0,1.3479264e+18,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,PhD,Divorced,0,0,0,0,0,0,1,0
7592,1946.0,51012.0,0.0,0.0,1.3662432e+18,86.0,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,6.0,PhD,Married,0,0,0,0,0,0,0,0
8895,1985.0,70596.0,0.0,0.0,1.3493952e+18,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,Graduation,Single,0,0,0,0,0,0,0,0
8584,1952.0,85431.0,0.0,0.0,1.3706496e+18,54.0,376.0,53.0,462.0,4.0,53.0,53.0,1.0,2.0,7.0,7.0,0.0,PhD,Together,0,0,0,0,0,0,0,0
2694,1967.0,42664.0,0.0,1.0,1.3951008e+18,44.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
8910,1955.0,42586.0,1.0,1.0,1.3514688e+18,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,Graduation,Together,0,0,0,0,0,0,1,0
7433,1985.0,29760.0,1.0,0.0,1.3461984e+18,87.0,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4.0,8.0,Graduation,Single,0,0,0,0,0,0,0,0
164,1977.0,28973.0,0.0,0.0,1.3500864e+18,59.0,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,PhD,Married,0,0,0,0,0,0,0,0
10477,1973.0,39435.0,1.0,0.0,1.3757472e+18,16.0,71.0,0.0,18.0,0.0,0.0,13.0,1.0,3.0,1.0,2.0,7.0,PhD,Together,0,0,0,0,0,0,0,0
2681,1984.0,65370.0,0.0,0.0,1.3753152e+18,1.0,71.0,22.0,112.0,16.4,10.4,29.0,1.0,2.0,3.0,13.0,1.0,2n Cycle,Married,0,0,0,0,0,0,0,0
5150,1979.0,20194.0,1.0,0.0,1.3557024e+18,64.0,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3.0,6.0,Basic,Single,0,0,0,0,0,0,0,0
5283,1976.0,42473.0,1.0,1.0,1.3925952e+18,72.0,93.0,1.0,21.0,0.0,4.0,25.0,3.0,2.0,1.0,4.0,5.0,PhD,Single,0,0,0,0,0,0,0,0
9645,1968.0,64590.0,0.0,0.0,1.3501728e+18,98.0,920.0,1.8,168.0,36.0,46.0,30.0,1.0,9.0,4.0,10.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
10678,1959.0,71232.0,0.0,1.0,1.3855968e+18,91.0,653.0,17.0,170.0,34.0,26.0,17.0,2.0,11.0,2.0,10.0,7.0,Graduation,Together,0,0,0,0,0,0,0,0
7261,1971.0,34600.0,1.0,1.0,1.3569984e+18,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,Graduation,Together,0,0,0,0,0,0,1,0
9648,1967.0,46904.0,1.0,1.0,1.3519008e+18,20.0,153.0,4.0,56.0,0.0,9.0,31.0,4.0,5.0,1.0,4.0,8.0,Graduation,Single,0,0,0,0,0,0,0,0
2870,1973.0,49094.0,0.0,1.0,1.3481856e+18,6.0,376.0,0.0,38.0,11.0,8.0,69.0,5.0,6.0,3.0,6.0,6.0,Graduation,Married,0,0,0,0,0,0,0,0
8008,1983.0,36075.0,1.0,0.0,1.3865472e+18,54.0,46.0,0.0,30.0,12.0,1.0,30.0,1.0,2.0,0.0,4.0,6.0,Graduation,Together,0,0,0,0,0,0,0,0
1513,1979.0,60839.0,1.0,1.0,1.346112e+18,72.0,600.0,21.0,128.0,29.0,9.8,29.4,2.4,2.0,2.0,12.0,8.0,2n Cycle,Together,0,0,0,0,0,0,0,0
6173,1979.0,77298.0,0.0,1.0,1.3833504e+18,46.0,425.0,2.8,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,Graduation,Together,0,0,0,0,0,0,0,0
1419,1950.0,34026.0,1.0,1.0,1.3756608e+18,11.0,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,5.0,Graduation,Together,0,0,0,0,0,0,0,0
9150,1963.0,48918.0,1.0,1.0,1.3972608e+18,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,PhD,Single,0,0,0,0,0,0,0,0
7960,1962.0,82122.0,0.0,0.0,1.3765248e+18,89.0,734.0,22.0,350.0,9.0,25.0,100.0,1.0,3.0,9.0,13.0,1.0,2n Cycle,Together,0,0,1,0,0,0,0,1
1250,1976.0,37697.0,1.0,0.0,1.3917312e+18,82.0,34.0,6.0,21.0,11.0,4.0,8.0,1.0,2.0,1.0,3.0,6.0,Graduation,Single,0,0,0,0,0,0,0,0
9905,1952.0,34074.0,1.0,1.0,1.3736736e+18,69.0,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3.0,6.0,Graduation,Together,1,0,0,0,0,0,0,1
10691,1960.0,28520.0,1.0,1.0,1.371168e+18,55.0,11.0,0.0,10.0,0.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,Master,Married,0,0,0,0,0,0,0,0
7002,1955.0,62535.0,0.0,1.0,1.3807584e+18,13.0,163.0,48.0,90.0,0.0,45.0,52.0,1.0,3.0,2.0,8.0,3.0,Graduation,Single,0,0,0,0,0,0,0,0
2952,1977.0,36273.0,1.0,0.0,1.3976064e+18,80.0,29.0,3.0,30.0,3.0,2.0,9.0,2.0,3.0,0.0,3.0,6.0,Master,Single,0,0,0,0,0,0,0,0
8439,1964.0,63404.0,0.0,2.0,1.4020128e+18,97.0,734.0,26.0,70.0,11.0,44.0,17.0,2.0,6.0,3.0,4.0,4.0,Graduation,Together,0,0,0,1,0,0,0,1
762,1981.0,75774.0,1.0,0.0,1.3989888e+18,27.0,340.0,21.0,134.0,66.2,14.0,56.0,1.0,7.0,5.0,8.0,4.0,2n Cycle,Together,0,0,0,0,0,0,0,0
2831,1976.0,78416.0,0.0,1.0,1.4038272e+18,99.0,453.0,38.0,279.0,24.6,38.0,23.2,2.0,7.0,7.0,10.0,3.0,Graduation,Together,0,0,0,0,0,0,0,0
6977,1974.0,75702.0,0.0,1.0,1.3501728e+18,87.0,1073.0,0.0,238.4,36.4,37.0,37.0,1.0,10.0,5.0,13.0,6.0,Graduation,Together,0,0,1,0,0,0,0,1
6289,1951.0,59385.0,1.0,1.0,1.3671072e+18,85.0,135.0,0.0,10.0,0.0,4.0,36.0,2.0,3.0,1.0,4.0,5.0,Master,Together,0,0,0,0,0,0,0,0
4168,1966.0,37070.0,1.0,1.0,1.3637376e+18,30.0,231.0,7.0,137.0,4.0,15.0,39.0,1.8,5.0,1.0,8.0,7.0,Graduation,Single,0,0,0,0,0,0,1,0
8397,1951.0,44689.0,1.0,1.0,1.389312e+18,82.0,18.0,0.0,5.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,7.0,Graduation,Married,1,0,0,0,0,0,0,1
9284,1958.0,53977.0,0.0,1.0,1.3706496e+18,21.0,620.0,16.0,165.0,0.0,24.0,82.0,5.0,5.0,5.0,12.0,5.0,Graduation,Together,0,0,0,0,0,0,0,0
6237,1966.0,7144.0,0.0,2.0,1.3863744e+18,92.0,81.0,4.0,33.0,5.0,2.0,30.0,0.0,2.6,1.0,1.0,0.0,PhD,Single,0,0,0,0,0,0,0,0
3130,1964.0,18701.0,1.0,1.0,1.370304e+18,95.0,12.0,4.0,2.0,10.0,6.0,10.0,4.0,2.0,0.0,4.0,5.0,Graduation,Single,0,0,0,0,0,0,0,0
1619,1956.0,90369.0,0.0,0.0,1.3986432e+18,2.0,292.0,51.0,225.6,35.8,23.0,17.0,1.0,4.0,6.0,6.0,1.0,Graduation,Married,0,0,0,0,0,0,1,0
1990,1974.0,63159.0,0.0,0.0,1.3520736e+18,74.0,965.0,34.0,173.4,89.0,24.0,37.0,1.0,3.0,5.0,8.0,3.0,PhD,Single,1,0,0,0,0,0,0,1
5513,1966.0,37758.0,1.0,1.0,1.3493088e+18,49.0,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,Graduation,Together,0,0,0,0,0,0,0,0
269,1963.0,46757.0,0.0,1.0,1.353024e+18,71.0,777.0,30.0,163.0,0.0,51.0,122.0,6.0,4.0,4.0,7.0,9.0,PhD,Single,0,0,0,0,0,0,0,0
8093,1969.0,79734.0,0.0,0.0,1.4039136e+18,72.0,572.0,8.0,232.0,23.0,62.0,17.0,1.0,4.0,3.0,6.0,1.0,Master,Married,0,0,0,1,0,0,0,1
10513,1992.0,63207.0,0.0,0.0,1.35864e+18,68.0,438.0,9.4,71.2,91.0,14.2,70.0,1.0,2.0,3.0,6.0,7.0,Graduation,Together,0,0,0,1,0,0,0,1
10177,1954.0,72071.0,0.0,1.0,1.3608e+18,4.0,531.0,69.0,300.0,19.2,11.0,23.2,3.0,5.0,4.0,8.0,2.0,Graduation,Divorced,0,0,0,0,0,0,0,0
2549,1983.0,21840.0,1.0,0.0,1.3743648e+18,80.0,17.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,9.0,PhD,Together,0,0,0,0,0,0,0,0
5782,1982.0,58582.0,0.0,1.0,1.3803264e+18,15.0,402.0,35.0,106.0,101.0,77.0,42.0,2.0,9.0,2.0,9.0,5.0,2n Cycle,Together,0,1,0,0,0,0,0,1
10057,1951.0,72282.0,0.0,0.0,1.374192e+18,70.0,503.0,27.0,419.0,90.0,17.6,80.2,1.0,5.0,7.0,9.0,7.0,Graduation,Single,0,0,0,0,0,0,1,0
10307,1956.0,50387.0,0.0,2.0,1.3779072e+18,91.0,369.0,9.0,87.0,12.0,14.0,34.0,3.0,6.0,2.0,8.0,5.0,Graduation,Married,0,0,0,0,0,0,0,0
8566,1961.0,32583.0,1.0,1.0,1.4027904e+18,10.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,PhD,Together,0,0,0,0,0,0,0,0
2415,1962.0,62568.0,0.0,1.0,1.3968288e+18,99.0,362.0,17.0,398.0,80.0,35.0,61.0,3.0,5.0,3.0,5.0,4.0,Graduation,Together,0,0,0,1,0,0,0,1
5684,1971.0,44635.0,1.0,1.0,1.3814496e+18,25.0,56.0,0.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,7.0,Master,Divorced,0,0,0,0,0,0,0,0
8334,1971.0,33316.0,1.0,1.0,1.3808448e+18,34.0,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,6.0,Master,Single,0,0,0,0,0,0,0,0
9166,1968.0,63967.0,0.0,1.0,1.3760064e+18,57.0,387.0,4.6,141.0,73.0,35.0,13.4,3.0,4.0,4.0,12.0,2.0,Graduation,Married,0,0,0,0,0,0,0,0
1440,1978.0,52513.0,0.0,0.0,1.3467168e+18,84.0,367.0,17.0,241.0,104.0,8.8,49.2,2.0,9.0,5.0,9.0,7.0,2n Cycle,Together,0,0,0,0,0,0,0,0
78,1969.0,25293.0,1.0,0.0,1.3792032e+18,51.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,Graduation,Married,0,0,0,0,0,0,0,0
5441,1965.0,54111.0,0.0,1.0,1.3773888e+18,97.0,267.0,6.0,54.0,8.0,3.0,50.0,2.0,5.0,2.0,6.0,5.0,PhD,Widow,0,0,0,0,0,0,0,0
5302,1986.0,78394.0,0.0,0.0,1.3608864e+18,13.0,298.0,27.0,99.0,35.8,24.0,28.2,1.0,4.0,6.0,5.0,2.0,Graduation,Together,0,0,0,0,0,0,1,0
4687,1958.0,80739.0,0.0,0.0,1.3692672e+18,92.0,674.0,22.0,75.2,39.0,0.0,92.0,1.0,3.0,2.0,9.0,1.0,Master,Married,0,0,0,0,0,0,0,0
1087,1975.0,22669.0,1.0,0.0,1.3691808e+18,30.0,16.0,14.0,36.0,37.0,22.0,48.0,3.0,4.0,1.0,2.0,9.0,Master,Together,0,0,0,0,0,0,1,0
6859,1987.0,29236.0,1.0,0.0,1.3811904e+18,30.0,37.0,4.0,24.0,16.0,9.0,9.0,2.0,4.0,0.0,3.0,9.0,Graduation,Single,0,0,0,0,0,0,0,0
9860,1959.0,44911.0,0.0,1.0,1.3633056e+18,11.0,159.0,0.0,22.0,2.0,1.0,31.0,3.0,4.0,1.0,4.0,7.0,Graduation,Together,0,0,0,0,0,0,0,0
7129,1962.0,54693.0,0.0,1.0,1.3610592e+18,72.0,686.0,17.0,142.0,23.0,26.0,35.0,3.2,6.0,4.0,13.0,6.0,PhD,Married,0,0,0,0,0,0,0,0
5866,1974.0,48186.0,1.0,0.0,1.3952736e+18,39.0,97.0,3.0,66.0,12.0,7.0,34.0,3.0,4.0,1.0,4.0,7.0,Graduation,Together,0,0,0,0,0,0,0,0
10521,1977.0,54809.0,1.0,1.0,1.3788576e+18,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,Graduation,Married,0,0,0,0,0,0,1,0
7393,1978.0,41580.0,1.0,1.0,1.3550976e+18,15.0,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,Graduation,Together,0,0,0,0,0,0,0,0
7849,1970.0,80336.0,0.0,0.0,1.3786848e+18,12.0,209.0,19.0,456.0,45.0,19.4,66.0,1.0,2.0,9.0,13.0,1.0,PhD,Married,0,0,0,0,0,0,0,0
332,1957.0,47743.0,0.0,1.0,1.3639104e+18,56.0,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,6.0,Graduation,Married,0,1,0,0,0,0,0,1
9847,1955.0,62972.0,0.0,1.0,1.343952e+18,39.0,313.0,15.0,47.0,20.0,0.0,14.4,2.0,7.0,4.0,3.0,6.0,2n Cycle,Married,0,0,0,0,0,0,0,0
531,1954.0,57333.0,0.0,1.0,1.348272e+18,55.0,941.0,14.0,397.0,76.0,58.0,46.8,1.6,8.0,5.0,9.0,6.0,PhD,Divorced,0,0,0,0,0,0,1,0
9576,1982.0,32313.0,1.0,0.0,1.3605408e+18,60.0,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,9.0,PhD,Together,0,0,0,0,0,0,0,0
6906,1953.0,84953.0,0.0,0.0,1.3702176e+18,73.0,167.0,48.0,326.0,63.0,72.0,72.0,1.0,3.0,10.0,4.0,2.0,Master,Widow,0,1,1,1,0,0,1,3
7419,1968.0,27071.0,1.0,0.0,1.3982112e+18,90.0,8.0,3.0,19.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,6.0,Master,Divorced,0,0,0,0,0,0,0,0
3170,1957.0,68148.0,0.0,0.0,1.3779072e+18,86.0,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6.0,2.0,Master,Together,0,0,0,0,0,0,0,0
8527,1965.0,65735.0,1.0,1.0,1.3863744e+18,37.0,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6.0,7.0,Master,Together,0,0,0,0,0,0,0,0
7872,1975.0,86836.0,0.0,0.0,1.347408e+18,7.0,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6.0,5.0,PhD,Married,1,0,1,1,0,0,1,3
9931,1963.0,4023.0,1.0,1.0,1.4034816e+18,29.0,5.0,0.0,1.0,1.0,1.0,1.0,1.2,0.0,0.0,0.0,2.4,PhD,Married,0,0,0,0,0,0,0,0
10595,1990.0,30093.0,0.0,0.0,1.3732416e+18,19.0,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3.0,7.0,Graduation,Married,0,0,0,0,0,0,0,0
4609,1966.0,57705.0,0.0,1.0,1.3893984e+18,14.0,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6.0,6.0,PhD,Married,0,0,0,0,0,0,0,0
5010,1988.0,25008.0,1.0,0.0,1.3912992e+18,72.0,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,8.0,Graduation,Single,0,0,0,0,0,0,0,0
4427,1995.0,83257.0,0.0,0.0,1.3479264e+18,56.0,536.0,27.0,70.8,38.0,14.6,67.0,1.0,5.0,10.0,12.0,6.0,2n Cycle,Single,1,0,1,0,0,1,1,2
11148,1975.0,22280.0,1.0,0.0,1.3689216e+18,85.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,Graduation,Together,0,0,0,0,0,0,0,0
1168,1978.0,72159.0,0.0,0.0,1.3514688e+18,62.0,322.0,53.0,134.6,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,PhD,Married,0,0,0,0,0,0,0,0
9595,1961.0,64260.0,0.0,0.0,1.3578624e+18,1.0,539.0,25.0,266.2,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,Graduation,Together,0,0,0,0,0,0,1,0
10163,1984.0,82733.0,0.0,0.0,1.3787712e+18,28.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,PhD,Single,0,0,0,0,0,0,1,0
2886,1971.0,74290.0,0.0,1.0,1.3762656e+18,70.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,Master,Divorced,0,1,0,1,0,0,0,2
6710,1951.0,58217.0,2.0,1.0,1.3531104e+18,84.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,Master,Single,0,0,0,0,0,0,0,0
5316,1976.0,21024.0,0.0,0.0,1.372896e+18,89.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,Master,Together,0,0,0,0,0,0,0,0
9029,1972.0,70116.0,0.0,0.0,1.3591584e+18,73.0,707.0,44.0,45.4,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,PhD,Married,0,0,0,0,0,0,0,0
521,1985.0,54006.0,1.0,0.0,1.3479264e+18,42.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,Graduation,Together,0,0,0,0,0,0,0,0
1459,1966.0,69063.0,0.0,1.0,1.3522464e+18,16.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,PhD,Married,0,0,0,0,0,0,0,0
10241,1975.0,11448.0,0.0,0.0,1.3870656e+18,16.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,2n Cycle,Divorced,0,0,0,0,0,0,0,0
1630,1979.0,61825.0,0.0,1.0,1.3758336e+18,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,Graduation,Single,0,0,0,0,0,0,0,0
3254,1971.0,70886.0,1.0,0.0,1.3817088e+18,65.0,407.0,70.0,239.0,103.0,16.8,53.0,1.0,5.0,4.0,4.0,2.0,Graduation,Married,0,0,0,0,0,0,0,0
9064,1982.0,69109.0,0.0,0.0,1.3524192e+18,10.0,823.0,25.0,459.0,32.8,29.0,95.0,1.0,6.0,6.0,7.0,4.0,Graduation,Married,0,0,1,0,0,0,1,1
3678,1973.0,60208.0,1.0,1.0,1.349568e+18,13.0,488.0,23.0,71.0,15.0,0.0,59.0,2.6,8.0,3.0,7.0,7.0,Graduation,Widow,0,1,0,0,0,0,1,1
4227,1968.0,32889.0,1.0,1.0,1.3784256e+18,78.0,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,5.0,Master,Together,0,0,0,0,0,0,0,0
9467,1984.0,34738.0,1.0,0.0,1.3997664e+18,51.0,3.0,2.0,10.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,Graduation,Single,0,0,0,0,0,0,0,0
8486,1971.0,30538.0,1.0,0.0,1.3490496e+18,27.0,284.0,0.0,52.0,8.0,3.0,20.0,4.0,9.0,0.0,4.0,10.0,Master,Together,0,0,0,0,0,0,0,0
2186,1977.0,82326.0,0.0,0.0,1.3944096e+18,30.0,938.0,9.4,60.8,17.2,81.0,17.4,1.0,5.0,10.0,6.0,2.0,2n Cycle,Together,0,1,1,1,0,0,1,3
3286,1967.0,26642.0,1.0,0.0,1.393632e+18,71.0,13.0,2.0,15.0,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,PhD,Divorced,0,0,0,0,0,0,0,0
8602,1964.0,69932.0,0.0,1.0,1.3709952e+18,97.0,412.0,7.0,153.0,9.4,11.4,57.0,2.0,7.0,6.0,11.0,4.0,Graduation,Divorced,0,0,0,0,0,0,0,0
